#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type	Room	Vacanc	NPupils	Priori	Special
9848 680 0 4 - 1 15 2 1 -1 50 - 0 - 
9851 680 0 4 - 2 12 2 1 -1 50 - 0 - 
9852 680 0 4 - 2 13 2 1 -1 50 - 0 - 
9853 680 0 4 - 4 12 2 1 -1 50 - 0 - 
9854 680 0 4 - 4 13 2 1 -1 50 - 0 - 
9865 681 0 4 - 1 14 2 1 -1 50 - 0 - 
9866 681 0 4 - 1 15 2 1 -1 50 - 0 - 
9867 681 0 4 - 2 12 2 1 -1 50 - 0 - 
9868 681 0 4 - 2 13 2 1 -1 50 - 0 - 
9879 681 0 4 - 4 12 2 1 -1 50 - 0 - 
9880 681 0 4 - 4 13 2 1 -1 50 - 0 - 
9883 682 0 4 - 1 12 2 1 -1 50 - 0 - 
9884 682 0 4 - 1 13 2 1 -1 50 - 0 - 
9885 682 0 4 - 2 12 2 1 -1 50 - 0 - 
9886 682 0 4 - 2 13 2 1 -1 50 - 0 - 
9887 682 0 4 - 1 14 2 1 -1 50 - 0 - 
9888 682 0 4 - 1 15 2 1 -1 50 - 0 - 
9889 682 0 4 - 2 14 2 1 -1 50 - 0 - 
9891 682 0 4 - 5 12 2 1 -1 50 - 0 - 
9892 682 0 4 - 5 13 2 1 -1 50 - 0 - 
9893 682 0 4 - 3 12 2 1 -1 50 - 0 - 
9894 682 0 4 - 3 13 2 1 -1 50 - 0 - 
9897 682 0 4 - 3 14 2 1 -1 50 - 0 - 
9901 682 0 4 - 4 12 2 1 -1 50 - 0 - 
9902 682 0 4 - 4 13 2 1 -1 50 - 0 - 
9907 683 0 4 - 2 12 2 1 -1 50 - 0 - 
9908 683 0 4 - 2 13 2 1 -1 50 - 0 - 
9909 683 0 4 - 3 12 2 1 -1 50 - 0 - 
9910 683 0 4 - 3 13 2 1 -1 50 - 0 - 
9911 683 0 4 - 4 14 2 1 -1 50 - 0 - 
9912 683 0 4 - 4 15 2 1 -1 50 - 0 - 
9913 683 0 4 - 5 12 2 1 -1 50 - 0 - 
9914 683 0 4 - 5 13 2 1 -1 50 - 0 - 
9921 684 0 4 - 2 12 2 1 -1 50 - 0 - 
9922 684 0 4 - 2 13 2 1 -1 50 - 0 - 
9923 684 0 4 - 2 14 2 1 -1 50 - 0 - 
9924 684 0 4 - 2 15 2 1 -1 50 - 0 - 
9925 684 0 4 - 3 14 2 1 -1 50 - 0 - 
9926 684 0 4 - 3 15 2 1 -1 50 - 0 - 
9927 684 0 4 - 3 12 2 1 -1 50 - 0 - 
9928 684 0 4 - 3 13 2 1 -1 50 - 0 - 
9929 684 0 4 - 4 12 2 1 -1 50 - 0 - 
9930 684 0 4 - 4 13 2 1 -1 50 - 0 - 
9931 684 0 4 - 4 14 2 1 -1 50 - 0 - 
9932 684 0 4 - 4 15 2 1 -1 50 - 0 - 
9933 684 0 4 - 5 12 2 1 -1 50 - 0 - 
9934 684 0 4 - 5 13 2 1 -1 50 - 0 - 
9935 684 0 4 - 5 14 2 1 -1 50 - 0 - 
9936 684 0 4 - 5 15 2 1 -1 50 - 0 - 
9937 685 0 4 - 1 12 2 1 -1 50 - 0 - 
9938 685 0 4 - 1 13 2 1 -1 50 - 0 - 
9939 685 0 4 - 1 14 2 1 -1 50 - 0 - 
9940 685 0 4 - 1 15 2 1 -1 50 - 0 - 
9941 685 0 4 - 2 12 2 1 -1 50 - 0 - 
9942 685 0 4 - 2 13 2 1 -1 50 - 0 - 
9943 685 0 4 - 5 12 2 1 -1 50 - 0 - 
9944 685 0 4 - 5 13 2 1 -1 50 - 0 - 
9945 685 0 4 - 2 14 2 1 -1 50 - 0 - 
9946 685 0 4 - 2 15 2 1 -1 50 - 0 - 
9947 685 0 4 - 3 12 2 1 -1 50 - 0 - 
9948 685 0 4 - 3 13 2 1 -1 50 - 0 - 
9949 685 0 4 - 3 14 2 1 -1 50 - 0 - 
9950 685 0 4 - 3 15 2 1 -1 50 - 0 - 
9951 685 0 4 - 5 14 2 1 -1 50 - 0 - 
9952 685 0 4 - 5 15 2 1 -1 50 - 0 - 
9953 685 0 4 - 4 12 2 1 -1 50 - 0 - 
9954 685 0 4 - 4 13 2 1 -1 50 - 0 - 
9955 685 0 4 - 4 14 2 1 -1 50 - 0 - 
9956 685 0 4 - 4 15 2 1 -1 50 - 0 - 
9957 686 0 4 - 1 12 2 1 -1 50 - 0 - 
9958 686 0 4 - 1 13 2 1 -1 50 - 0 - 
9959 686 0 4 - 2 14 2 1 -1 50 - 0 - 
9960 686 0 4 - 2 15 2 1 -1 50 - 0 - 
9961 686 0 4 - 1 14 2 1 -1 50 - 0 - 
9962 686 0 4 - 1 15 2 1 -1 50 - 0 - 
9963 686 0 4 - 3 14 2 1 -1 50 - 0 - 
9964 686 0 4 - 3 15 2 1 -1 50 - 0 - 
9965 686 0 4 - 5 14 2 1 -1 50 - 0 - 
9966 686 0 4 - 5 15 2 1 -1 50 - 0 - 
9967 686 0 4 - 5 12 2 1 -1 50 - 0 - 
9968 686 0 4 - 5 13 2 1 -1 50 - 0 - 
9969 686 0 4 - 5 14 2 1 -1 50 - 0 - 
9970 686 0 4 - 5 15 2 1 -1 50 - 0 - 
9971 686 0 4 - 3 14 2 1 -1 50 - 0 - 
9972 686 0 4 - 3 15 2 1 -1 50 - 0 - 
9973 686 0 4 - 5 14 2 1 -1 50 - 0 - 
9974 686 0 4 - 5 15 2 1 -1 50 - 0 - 
9975 683 0 4 - 2 14 2 1 -1 50 - 0 - 
9976 683 0 4 - 2 15 2 1 -1 50 - 0 - 
9977 683 0 4 - 3 12 2 1 -1 50 - 0 - 
9978 683 0 4 - 3 13 2 1 -1 50 - 0 - 
9979 670 0 4 - 1 12 2 2 -1 60 - 0 - 
9980 670 0 4 - 1 13 2 2 -1 60 - 0 - 
9981 670 0 4 - 1 14 2 2 -1 60 - 0 - 
9982 670 0 4 - 1 15 2 2 -1 60 - 0 - 
9984 687 0 4 - 5 12 2 1 -1 40 - 0 - 
9985 687 0 4 - 5 13 2 1 -1 40 - 0 - 
9986 687 0 4 - 5 14 2 1 -1 40 - 0 - 
9987 687 0 4 - 5 15 2 1 -1 40 - 0 - 
9994 687 0 4 - 5 12 2 1 -1 40 - 0 - 
9995 687 0 4 - 5 13 2 1 -1 40 - 0 - 
9996 687 0 4 - 5 14 2 1 -1 40 - 0 - 
9997 687 0 4 - 5 15 2 1 -1 40 - 0 - 
10112 688 0 47 - 2 2 4 1 -1 60 - 0 - 
10113 688 0 47 - 2 3 4 1 -1 60 - 0 - 
10114 688 0 47 - 2 4 4 1 -1 60 - 0 - 
10115 688 0 47 - 2 5 4 1 -1 60 - 0 - 
10124 688 0 47 - 4 2 4 1 -1 60 - 0 - 
10125 688 0 47 - 4 3 4 1 -1 60 - 0 - 
10126 688 0 47 - 4 4 4 1 -1 60 - 0 - 
10127 688 0 47 - 4 5 4 1 -1 60 - 0 - 
10132 689 0 47 - 1 2 4 1 -1 40 - 0 - 
10133 689 0 47 - 1 3 4 1 -1 40 - 0 - 
10134 689 0 47 - 1 4 4 1 -1 40 - 0 - 
10135 689 0 47 - 1 5 4 1 -1 40 - 0 - 
10142 689 0 47 - 2 4 2 1 -1 40 - 0 - 
10143 689 0 47 - 2 5 2 1 -1 40 - 0 - 
10148 689 0 47 - 4 2 4 1 -1 40 - 0 - 
10149 689 0 47 - 4 3 4 1 -1 40 - 0 - 
10150 689 0 47 - 4 4 4 1 -1 40 - 0 - 
10151 689 0 47 - 4 5 4 1 -1 40 - 0 - 
10156 689 0 47 - 5 2 4 1 -1 40 - 0 - 
10157 689 0 47 - 5 3 4 1 -1 40 - 0 - 
10158 689 0 47 - 5 4 4 1 -1 40 - 0 - 
10159 689 0 47 - 5 5 4 1 -1 40 - 0 - 
10170 690 0 47 - 2 4 2 1 -1 40 - 0 - 
10171 690 0 47 - 2 5 2 1 -1 40 - 0 - 
10184 692 0 47 - 1 2 4 1 -1 40 - 0 - 
10185 692 0 47 - 1 3 4 1 -1 40 - 0 - 
10186 692 0 47 - 1 4 4 1 -1 40 - 0 - 
10187 692 0 47 - 1 5 4 1 -1 40 - 0 - 
10188 694 0 47 - 1 2 4 1 -1 40 - 0 - 
10189 694 0 47 - 1 3 4 1 -1 40 - 0 - 
10190 694 0 47 - 1 4 4 1 -1 40 - 0 - 
10191 694 0 47 - 1 5 4 1 -1 40 - 0 - 
10196 692 0 47 - 2 2 4 1 -1 40 - 0 - 
10197 692 0 47 - 2 3 4 1 -1 40 - 0 - 
10198 692 0 47 - 2 4 4 1 -1 40 - 0 - 
10199 692 0 47 - 2 5 4 1 -1 40 - 0 - 
10220 692 0 47 - 4 2 4 1 -1 40 - 0 - 
10221 692 0 47 - 4 3 4 1 -1 40 - 0 - 
10222 692 0 47 - 4 4 4 1 -1 40 - 0 - 
10223 692 0 47 - 4 5 4 1 -1 40 - 0 - 
10232 693 0 47 - 5 2 4 1 -1 40 - 0 - 
10233 693 0 47 - 5 3 4 1 -1 40 - 0 - 
10234 693 0 47 - 5 4 4 1 -1 40 - 0 - 
10235 693 0 47 - 5 5 4 1 -1 40 - 0 - 
10248 695 0 47 - 1 12 2 1 -1 50 - 0 - 
10249 695 0 47 - 1 13 2 1 -1 50 - 0 - 
10250 695 0 47 - 1 14 2 1 -1 50 - 0 - 
10251 695 0 47 - 1 15 2 1 -1 50 - 0 - 
10347 683 0 4 - 3 14 2 1 -1 50 - 0 - 
10348 683 0 4 - 3 15 2 1 -1 50 - 0 - 
10349 683 0 4 - 4 12 2 1 -1 50 - 0 - 
10350 683 0 4 - 4 13 2 1 -1 50 - 0 - 
10351 683 0 4 - 2 14 2 1 -1 50 - 0 - 
10352 683 0 4 - 2 15 2 1 -1 50 - 0 - 
10361 419 0 13 - 4 2 4 1 -1 60 - 0 - 
10362 419 0 13 - 4 3 4 1 -1 60 - 0 - 
10363 419 0 13 - 4 4 4 1 -1 60 - 0 - 
10364 419 0 13 - 4 5 4 1 -1 60 - 0 - 
10369 683 0 4 - 1 12 2 1 -1 50 - 0 - 
10370 683 0 4 - 1 13 2 1 -1 50 - 0 - 
10371 683 0 4 - 1 14 2 1 -1 50 - 0 - 
10372 683 0 4 - 1 15 2 1 -1 50 - 0 - 
10373 647 0 37 - 2 4 1 1 -1 55 - 0 - 
10374 647 0 37 - 2 5 1 1 -1 55 - 0 - 
10375 647 0 37 - 4 4 1 1 -1 55 - 0 - 
10376 647 0 37 - 4 5 1 1 -1 55 - 0 - 
10378 710 0 23 - 5 12 2 1 -1 40 - 0 - 
10379 710 0 23 - 5 13 2 1 -1 40 - 0 - 
10380 710 0 23 - 5 14 2 1 -1 40 - 0 - 
10381 710 0 23 - 5 15 2 1 -1 40 - 0 - 
10394 710 0 23 - 5 12 2 1 -1 40 - 0 - 
10395 710 0 23 - 5 13 2 1 -1 40 - 0 - 
10396 710 0 23 - 5 14 2 1 -1 40 - 0 - 
10397 710 0 23 - 5 15 2 1 -1 40 - 0 - 
10410 710 0 23 - 5 12 2 1 -1 50 - 0 - 
10411 710 0 23 - 5 13 2 1 -1 50 - 0 - 
10412 710 0 23 - 5 14 2 1 -1 50 - 0 - 
10413 710 0 23 - 5 15 2 1 -1 50 - 0 - 
10420 710 0 23 - 5 12 2 1 -1 40 - 0 - 
10421 710 0 23 - 5 13 2 1 -1 40 - 0 - 
10422 710 0 23 - 5 14 2 1 -1 40 - 0 - 
10423 710 0 23 - 5 15 2 1 -1 40 - 0 - 
10430 710 0 23 - 5 12 2 1 -1 40 - 0 - 
10431 710 0 23 - 5 13 2 1 -1 40 - 0 - 
10432 710 0 23 - 5 14 2 1 -1 40 - 0 - 
10433 710 0 23 - 5 15 2 1 -1 40 - 0 - 
10440 710 0 23 - 5 12 2 1 -1 40 - 0 - 
10441 710 0 23 - 5 13 2 1 -1 40 - 0 - 
10442 710 0 23 - 5 14 2 1 -1 40 - 0 - 
10443 710 0 23 - 5 15 2 1 -1 40 - 0 - 
10465 712 0 62 - 1 12 4 2 -1 30 - 0 - 
10466 712 0 62 - 1 13 4 2 -1 30 - 0 - 
10467 712 0 62 - 1 14 4 2 -1 30 - 0 - 
10468 712 0 62 - 1 15 4 2 -1 30 - 0 - 
10485 713 0 17 - 1 2 4 1 -1 50 - 0 - 
10490 713 0 17 - 1 3 4 1 -1 50 - 0 - 
10491 713 0 17 - 1 4 4 1 -1 50 - 0 - 
10492 713 0 17 - 1 5 4 1 -1 50 - 0 - 
10497 713 0 17 - 2 2 4 1 -1 50 - 0 - 
10498 713 0 17 - 2 3 4 1 -1 50 - 0 - 
10499 713 0 17 - 2 4 4 1 -1 50 - 0 - 
10500 713 0 17 - 2 5 4 1 -1 50 - 0 - 
10505 713 0 17 - 3 2 4 1 -1 26 - 0 - 
10506 713 0 17 - 3 3 4 1 -1 26 - 0 - 
10507 713 0 17 - 3 4 4 1 -1 26 - 0 - 
10508 713 0 17 - 3 5 4 1 -1 26 - 0 - 
10509 713 0 17 - 4 2 4 1 -1 50 - 0 - 
10510 713 0 17 - 4 3 4 1 -1 50 - 0 - 
10511 713 0 17 - 4 4 4 1 -1 50 - 0 - 
10512 713 0 17 - 4 5 4 1 -1 50 - 0 - 
10517 715 0 17 - 1 2 4 1 -1 45 - 0 - 
10518 715 0 17 - 1 3 4 1 -1 45 - 0 - 
10519 715 0 17 - 1 4 4 1 -1 45 - 0 - 
10520 715 0 17 - 1 5 4 1 -1 45 - 0 - 
10533 717 0 17 - 1 2 4 1 -1 45 - 0 - 
10534 717 0 17 - 1 3 4 1 -1 45 - 0 - 
10535 717 0 17 - 1 4 4 1 -1 45 - 0 - 
10536 717 0 17 - 1 5 4 1 -1 45 - 0 - 
10549 718 0 17 - 3 2 4 1 -1 50 - 0 - 
10550 718 0 17 - 3 3 4 1 -1 50 - 0 - 
10551 718 0 17 - 3 4 4 1 -1 50 - 0 - 
10552 718 0 17 - 3 5 4 1 -1 50 - 0 - 
10553 718 0 17 - 5 2 4 1 -1 40 - 0 - 
10554 718 0 17 - 5 3 4 1 -1 40 - 0 - 
10555 718 0 17 - 5 4 4 2 -1 40 - 0 - 
10556 718 0 17 - 5 5 4 2 -1 40 - 0 - 
10561 718 0 17 - 4 4 4 1 -1 40 - 0 - 
10562 718 0 17 - 4 5 4 1 -1 40 - 0 - 
10563 210 0 54 - 5 2 4 1 -1 50 - 0 - 
10564 210 0 54 - 5 3 4 1 -1 50 - 0 - 
10565 210 0 54 - 5 4 4 1 -1 50 - 0 - 
10566 210 0 54 - 5 5 4 1 -1 50 - 0 - 
10567 211 0 54 - 1 4 4 1 -1 40 - 0 - 
10568 211 0 54 - 1 5 4 1 -1 40 - 0 - 
10569 211 0 54 - 3 4 4 1 -1 40 - 0 - 
10570 211 0 54 - 3 5 4 1 -1 40 - 0 - 
10651 720 0 205 - 1 14 17 1 -1 40 - 0 - 
10652 720 0 205 - 1 15 17 1 -1 40 - 0 - 
10659 720 0 205 - 2 14 17 1 -1 40 - 0 - 
10660 720 0 205 - 2 15 17 1 -1 40 - 0 - 
10661 720 0 205 - 4 14 17 1 -1 40 - 0 - 
10662 720 0 205 - 4 15 17 1 -1 40 - 0 - 
10663 720 0 205 - 3 14 17 1 -1 50 - 0 - 
10664 720 0 205 - 3 15 17 1 -1 50 - 0 - 
10715 717 0 17 - 4 2 4 2 -1 40 - 0 - 
10716 717 0 17 - 4 3 4 2 -1 40 - 0 - 
10717 717 0 17 - 4 4 4 2 -1 40 - 0 - 
10718 717 0 17 - 4 5 4 2 -1 40 - 0 - 
10731 684 0 4 - 1 12 2 1 -1 50 - 0 - 
10732 684 0 4 - 1 13 2 1 -1 50 - 0 - 
10733 684 0 4 - 1 14 2 1 -1 50 - 0 - 
10734 684 0 4 - 1 15 2 1 -1 50 - 0 - 
10735 211 0 54 - 1 2 4 1 -1 40 - 0 - 
10736 211 0 54 - 1 3 4 1 -1 40 - 0 - 
10737 211 0 54 - 3 2 4 1 -1 40 - 0 - 
10738 211 0 54 - 3 3 4 1 -1 40 - 0 - 
10743 85 0 54 - 2 2 4 1 -1 50 - 0 - 
10744 85 0 54 - 2 3 4 1 -1 50 - 0 - 
10745 85 0 54 - 4 2 4 1 -1 50 - 0 - 
10746 85 0 54 - 4 3 4 1 -1 50 - 0 - 
10747 85 0 54 - 2 4 4 1 -1 50 - 0 - 
10748 85 0 54 - 2 5 4 1 -1 50 - 0 - 
10749 85 0 54 - 4 4 4 1 -1 50 - 0 - 
10750 85 0 54 - 4 5 4 1 -1 50 - 0 - 
10755 85 0 54 - 5 2 4 1 -1 40 - 0 - 
10756 85 0 54 - 5 3 4 1 -1 40 - 0 - 
10757 85 0 54 - 5 4 4 1 -1 40 - 0 - 
10758 85 0 54 - 5 5 4 1 -1 40 - 0 - 
10767 724 0 205 - 5 14 17 1 -1 40 - 0 - 
10775 724 0 205 - 2 14 17 1 -1 40 - 0 - 
10776 724 0 205 - 2 15 17 1 -1 40 - 0 - 
10777 724 0 205 - 4 14 17 1 -1 40 - 0 - 
10778 724 0 205 - 4 15 17 1 -1 40 - 0 - 
10813 585 0 72 - 3 12 2 1 -1 60 - 0 - 
10814 585 0 72 - 3 13 2 1 -1 60 - 0 - 
10815 585 0 72 - 3 14 2 1 -1 60 - 0 - 
10816 585 0 72 - 3 15 2 1 -1 60 - 0 - 
10864 729 0 139 - 1 9 14 1 -1 40 - 0 - 
10865 729 0 139 - 1 10 14 1 -1 40 - 0 - 
10866 651 0 136 - 1 1 12 1 -1 50 - 0 - 
10867 651 0 136 - 1 2 12 1 -1 50 - 0 - 
10868 651 0 136 - 1 3 13 2 -1 50 - 0 - 
10869 651 0 136 - 1 4 13 2 -1 50 - 0 - 
10870 651 0 136 - 1 5 13 2 -1 50 - 0 - 
10871 651 0 136 - 1 6 13 2 -1 50 - 0 - 
10872 651 0 136 - 2 3 13 1 -1 50 - 0 - 
10873 651 0 136 - 2 4 13 1 -1 50 - 0 - 
10874 651 0 136 - 4 1 13 1 -1 50 - 0 - 
10875 651 0 136 - 4 2 13 1 -1 50 - 0 - 
10880 631 0 136 - 1 7 13 1 -1 50 - 0 - 
10881 631 0 136 - 1 8 13 1 -1 50 - 0 - 
10882 631 0 136 - 2 7 13 1 -1 50 - 0 - 
10883 631 0 136 - 2 8 13 1 -1 50 - 0 - 
10914 444 0 137 - 4 9 13 1 -1 60 - 0 - 
10916 444 0 137 - 4 10 13 1 -1 60 - 0 - 
10917 444 0 137 - 4 11 13 1 -1 60 - 0 - 
10918 444 0 137 - 4 12 13 1 -1 60 - 0 - 
10930 253 0 202 - 3 3 17 1 -1 40 - 0 - 
10931 253 0 202 - 3 4 17 1 -1 40 - 0 - 
10932 253 0 202 - 4 3 17 1 -1 40 - 0 - 
10933 253 0 202 - 4 4 17 1 -1 40 - 0 - 
10937 360 0 278 - 2 14 17 1 -1 12 - 0 - 
10938 360 0 278 - 2 15 17 1 -1 12 - 0 - 
10941 360 0 278 - 3 14 17 1 -1 25 - 0 - 
10942 360 0 278 - 3 15 17 1 -1 25 - 0 - 
10944 532 0 135 - 2 3 12 1 -1 40 - 0 - 
10945 532 0 135 - 2 4 12 1 -1 40 - 0 - 
10981 734 0 18 - 1 2 4 1 -1 60 - 0 - 
10982 734 0 18 - 1 3 4 1 -1 60 - 0 - 
10983 734 0 18 - 1 4 4 1 -1 60 - 0 - 
10984 734 0 18 - 1 5 4 1 -1 60 - 0 - 
10985 734 0 18 - 2 2 4 1 -1 35 - 0 - 
10986 734 0 18 - 2 3 4 1 -1 35 - 0 - 
10987 734 0 18 - 2 4 4 1 -1 35 - 0 - 
10988 734 0 18 - 2 5 4 1 -1 35 - 0 - 
10989 734 0 18 - 1 2 4 1 -1 40 - 0 - 
10990 734 0 18 - 1 3 4 1 -1 40 - 0 - 
10991 734 0 18 - 1 4 4 1 -1 40 - 0 - 
10992 734 0 18 - 1 5 4 1 -1 40 - 0 - 
10993 734 0 18 - 2 2 4 1 -1 40 - 0 - 
10994 734 0 18 - 2 3 4 1 -1 40 - 0 - 
10995 734 0 18 - 2 4 4 1 -1 40 - 0 - 
10996 734 0 18 - 2 5 4 1 -1 40 - 0 - 
11007 734 0 18 - 3 2 4 1 -1 60 - 0 - 
11008 734 0 18 - 3 3 4 1 -1 60 - 0 - 
11009 734 0 18 - 3 4 4 1 -1 60 - 0 - 
11010 734 0 18 - 3 5 4 1 -1 60 - 0 - 
11011 734 0 18 - 4 2 4 1 -1 60 - 0 - 
11012 734 0 18 - 4 3 4 1 -1 60 - 0 - 
11013 734 0 18 - 4 4 4 1 -1 60 - 0 - 
11014 734 0 18 - 4 5 4 1 -1 60 - 0 - 
11023 734 0 18 - 5 2 4 1 -1 60 - 0 - 
11024 734 0 18 - 5 3 4 1 -1 60 - 0 - 
11025 734 0 18 - 5 4 4 1 -1 60 - 0 - 
11026 734 0 18 - 5 5 4 1 -1 60 - 0 - 
11033 735 0 18 - 1 2 4 1 -1 40 - 0 - 
11034 735 0 18 - 1 3 4 1 -1 40 - 0 - 
11035 735 0 18 - 1 4 4 1 -1 40 - 0 - 
11036 735 0 18 - 1 5 4 1 -1 40 - 0 - 
11037 735 0 18 - 3 2 4 1 -1 60 - 0 - 
11038 735 0 18 - 3 3 4 1 -1 60 - 0 - 
11039 735 0 18 - 3 4 4 1 -1 60 - 0 - 
11040 735 0 18 - 3 5 4 1 -1 60 - 0 - 
11041 735 0 18 - 3 6 1 1 -1 60 - 0 - 
11042 735 0 18 - 3 7 1 1 -1 60 - 0 - 
11043 735 0 18 - 3 8 1 1 -1 60 - 0 - 
11044 735 0 18 - 3 9 1 1 -1 60 - 0 - 
11045 735 0 18 - 4 2 4 1 -1 40 - 0 - 
11046 735 0 18 - 4 3 4 1 -1 40 - 0 - 
11047 735 0 18 - 4 4 4 1 -1 40 - 0 - 
11048 735 0 18 - 4 5 4 1 -1 40 - 0 - 
11053 735 0 18 - 5 2 4 1 -1 40 - 0 - 
11054 735 0 18 - 5 3 4 1 -1 40 - 0 - 
11055 735 0 18 - 5 4 4 1 -1 40 - 0 - 
11056 735 0 18 - 5 5 4 1 -1 40 - 0 - 
11057 735 0 18 - 5 2 4 1 -1 40 - 0 - 
11058 735 0 18 - 5 3 4 1 -1 40 - 0 - 
11059 735 0 18 - 5 4 4 1 -1 40 - 0 - 
11060 735 0 18 - 5 5 4 1 -1 40 - 0 - 
11061 736 0 18 - 1 2 4 1 -1 50 - 0 - 
11062 736 0 18 - 1 3 4 1 -1 50 - 0 - 
11063 736 0 18 - 1 4 4 1 -1 50 - 0 - 
11064 736 0 18 - 1 5 4 1 -1 50 - 0 - 
11065 736 0 18 - 2 2 4 1 -1 50 - 0 - 
11066 736 0 18 - 2 3 4 1 -1 50 - 0 - 
11067 736 0 18 - 2 4 4 1 -1 50 - 0 - 
11068 736 0 18 - 2 5 4 1 -1 50 - 0 - 
11069 736 0 18 - 2 2 4 1 -1 50 - 0 - 
11070 736 0 18 - 2 3 4 1 -1 50 - 0 - 
11071 736 0 18 - 2 4 4 1 -1 50 - 0 - 
11072 736 0 18 - 2 5 4 1 -1 50 - 0 - 
11073 736 0 18 - 3 2 4 1 -1 50 - 0 - 
11074 736 0 18 - 3 3 4 1 -1 50 - 0 - 
11075 736 0 18 - 3 4 4 1 -1 50 - 0 - 
11076 736 0 18 - 3 5 4 1 -1 50 - 0 - 
11079 736 0 18 - 4 2 4 1 -1 50 - 0 - 
11080 736 0 18 - 4 3 4 1 -1 50 - 0 - 
11081 736 0 18 - 4 4 4 1 -1 50 - 0 - 
11082 736 0 18 - 4 5 4 1 -1 50 - 0 - 
11083 736 0 18 - 5 2 4 1 -1 50 - 0 - 
11084 736 0 18 - 5 3 4 1 -1 50 - 0 - 
11085 736 0 18 - 5 4 4 1 -1 50 - 0 - 
11086 736 0 18 - 5 5 4 1 -1 50 - 0 - 
11091 738 0 18 - 1 2 4 1 -1 50 - 0 - 
11092 738 0 18 - 1 3 4 1 -1 50 - 0 - 
11093 738 0 18 - 1 4 4 1 -1 50 - 0 - 
11094 738 0 18 - 1 5 4 1 -1 50 - 0 - 
11095 738 0 18 - 4 2 4 1 -1 50 - 0 - 
11096 738 0 18 - 4 3 4 1 -1 50 - 0 - 
11097 738 0 18 - 4 4 4 1 -1 50 - 0 - 
11098 738 0 18 - 4 5 4 1 -1 50 - 0 - 
11099 738 0 18 - 5 2 4 1 -1 50 - 0 - 
11100 738 0 18 - 5 3 4 1 -1 50 - 0 - 
11101 738 0 18 - 5 4 4 1 -1 50 - 0 - 
11102 738 0 18 - 5 5 4 1 -1 50 - 0 - 
11126 737 0 158 - 1 12 2 1 -1 40 - 0 - 
11183 120 0 147 - 3 9 14 1 -1 40 - 0 - 
11184 120 0 147 - 3 10 14 1 -1 40 - 0 - 
11187 372 0 132 - 5 3 12 1 -1 60 - 0 - 
11188 372 0 132 - 5 4 12 1 -1 60 - 0 - 
11224 749 0 82 - 4 6 2 1 -1 40 - 0 - 
11225 749 0 82 - 4 7 2 1 -1 40 - 0 - 
11293 138 0 147 - 4 3 14 1 -1 40 - 0 - 
11294 138 0 147 - 4 4 14 1 -1 40 - 0 - 
11303 509 0 201 - 1 3 17 1 -1 50 - 0 - 
11304 509 0 201 - 1 4 17 1 -1 50 - 0 - 
11305 509 0 201 - 2 3 17 1 -1 50 - 0 - 
11306 509 0 201 - 2 4 17 1 -1 50 - 0 - 
11307 510 0 201 - 3 3 17 1 -1 50 - 0 - 
11308 510 0 201 - 3 4 17 1 -1 50 - 0 - 
11309 510 0 201 - 4 3 17 1 -1 50 - 0 - 
11310 510 0 201 - 4 4 17 1 -1 50 - 0 - 
11319 633 0 141 - 4 5 12 1 -1 45 - 0 - 
11320 633 0 141 - 4 6 12 1 -1 45 - 0 - 
11343 753 0 197 - 5 14 17 1 -1 50 - 0 - 
11344 753 0 197 - 5 15 17 1 -1 50 - 0 - 
11348 636 0 141 - 3 5 12 1 -1 50 - 0 - 
11349 636 0 141 - 3 6 12 1 -1 50 - 0 - 
11350 636 0 141 - 3 7 12 1 -1 50 - 0 - 
11351 636 0 141 - 3 8 12 1 -1 50 - 0 - 
11360 634 0 141 - 2 3 12 1 -1 40 - 0 - 
11361 634 0 141 - 2 4 12 1 -1 40 - 0 - 
11368 755 0 145 - 2 6 13 1 -1 40 - 0 - 
11369 755 0 145 - 4 7 13 1 -1 40 - 0 - 
11377 755 0 145 - 4 5 13 1 -1 40 - 0 - 
11378 755 0 145 - 4 6 13 1 -1 40 - 0 - 
11412 295 0 52 - 1 2 4 1 -1 40 - 0 - 
11413 295 0 52 - 1 3 4 1 -1 40 - 0 - 
11414 295 0 52 - 1 4 4 1 -1 40 - 0 - 
11415 295 0 52 - 1 5 4 1 -1 40 - 0 - 
11419 762 0 188 - 2 8 4 1 -1 20 - 0 - 
11420 762 0 188 - 2 9 4 1 -1 20 - 0 - 
11425 765 0 79 - 2 6 4 1 -1 20 - 0 - 
11426 765 0 79 - 2 7 4 1 -1 20 - 0 - 
11427 765 0 79 - 2 8 4 1 -1 20 - 0 - 
11428 765 0 79 - 2 9 4 1 -1 20 - 0 - 
11435 766 0 191 - 3 3 13 1 -1 40 - 0 - 
11436 766 0 191 - 3 4 13 1 -1 40 - 0 - 
11449 769 0 254 - 2 6 4 1 -1 40 - 0 - 
11450 769 0 254 - 2 7 4 1 -1 40 - 0 - 
11451 769 0 254 - 2 8 4 1 -1 40 - 0 - 
11452 769 0 254 - 2 9 4 1 -1 40 - 0 - 
11478 772 0 43 - 2 6 1 1 -1 60 - 0 - 
11479 772 0 43 - 2 7 1 1 -1 60 - 0 - 
11480 772 0 43 - 4 6 1 1 -1 60 - 0 - 
11481 772 0 43 - 4 7 1 1 -1 60 - 0 - 
